Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined,comment
RandomStrategy,474418471_226656_0_288,474418471,395,1500,344,MAXIMUM_EXECUTION_TIME_REACHED,15.003676271438598,0,77,773,15,0,344,1917,0,0,5,
RandomStrategy,3491180744_701929_0_32771,3491180744,1643,1643,2369,MAXIMUM_EXECUTION_TIME_REACHED,15.002524709701538,0,9,86,6,0,2369,2428,0,0,5,
RandomStrategy,3831574143_507519_1_294,3831574143,454,454,2231,MAXIMUM_EXECUTION_TIME_REACHED,15.033465671539307,3,8,65,4,0,2231,2643,0,940,5,
RandomStrategy,3219394182_386078_0_288,3219394182,2,412,245,FLIPPED_CONDITION,11.033260393142701,0,74,809,32,0,245,1442,1,0,5,
RandomStrategy,474416326_585886_1_32771,474416326,0,396,161,MAXIMUM_EXECUTION_TIME_REACHED,15.0252375125885,0,77,773,2,0,161,1442,0,0,5,
RandomStrategy,1423250167_735249_0_32771,1423250167,2,5,334,FLIPPED_CONDITION,0.034534358978271486,0,69,193,14,0,334,1883,1,0,5,
RandomStrategy,3491159360_453402_1_34,3491159360,430,430,1832,MAXIMUM_EXECUTION_TIME_REACHED,15.093784713745118,2,40,367,18,0,1832,2381,0,336,5,
RandomStrategy,3219399990_767489_1_288,3219399990,433,8410,416,MAXIMUM_EXECUTION_TIME_REACHED,15.001158571243286,1,165,1400,14,0,416,1235,0,12,5,
RandomStrategy,2957931494_578505_1_32,2957931494,1,9,56,FLIPPED_CONDITION,0.10078449249267578,1,73,631,5,0,56,1151,1,2,5,
RandomStrategy,474424180_293341_0_32,474424180,953,2963,72,FLIPPED_CONDITION,11.796949529647828,1,6,71,10,0,72,1077,1,2,5,
RandomStrategy,3491178632_955271_0_288,3491178632,0,525,736,MAXIMUM_EXECUTION_TIME_REACHED,15.050561237335206,1,100,668,26,0,736,1569,0,12,5,
RandomStrategy,3831578004_115332_1_34,3831578004,5679,5679,945,MAXIMUM_EXECUTION_TIME_REACHED,15.0019136428833,3,8,65,11,0,945,1859,0,42,5,
RandomStrategy,3219381906_767489_1_40,3219381906,486,9486,461,FLIPPED_CONDITION,5.874271297454834,1,165,1400,14,0,461,1246,1,8,5,
RandomStrategy,2957897174_191669_0_288,2957897174,8,29,60,FLIPPED_CONDITION,0.2513731479644775,1,19,206,9,0,60,1192,1,5,5,
RandomStrategy,3219358542_324723_0_288,3219358542,10,457,259,MAXIMUM_EXECUTION_TIME_REACHED,15.097762155532838,0,32,383,31,0,259,1058,0,0,5,
RandomStrategy,3219392037_160617_1_32771,3219392037,279,780,530,MAXIMUM_EXECUTION_TIME_REACHED,15.00220308303833,0,165,1400,13,0,530,1342,0,0,5,
RandomStrategy,3219384315_652833_0_36,3219384315,6422,6422,323,MAXIMUM_EXECUTION_TIME_REACHED,15.000706005096436,1,65,650,10,0,323,1186,0,19,5,
RandomStrategy,3219359169_324723_1_288,3219359169,0,92,430,FLIPPED_CONDITION,0.07949962615966796,1,32,383,10,0,430,1233,1,52,5,
RandomStrategy,4218989027_585886_1_34,4218989027,650,2419,401,FLIPPED_CONDITION,4.200719356536865,1,77,773,22,0,401,1770,1,6,5,
RandomStrategy,3219372897_767489_0_32770,3219372897,3547,3547,413,MAXIMUM_EXECUTION_TIME_REACHED,15.002381086349487,3,165,1400,3,0,413,1283,0,3,5,
RandomStrategy,283710401_578505_1_292,283710401,0,414,153,MAXIMUM_EXECUTION_TIME_REACHED,15.13409423828125,1,73,631,9,0,153,1442,0,4,5,
RandomStrategy,2957897372_345873_0_288,2957897372,9,16,816,FLIPPED_CONDITION,0.5276800155639648,1,19,206,9,0,816,1033,1,33,5,
RandomStrategy,3219431010_794998_1_32771,3219431010,1011,9822,427,MAXIMUM_EXECUTION_TIME_REACHED,15.000858068466187,0,-,-,-,-,427,1141,0,0,5,
RandomStrategy,3491140220_572790_1_32,3491140220,5600,5600,2097,MAXIMUM_EXECUTION_TIME_REACHED,15.002161073684693,2,334,2206,7,0,2097,2163,0,12,5,
RandomStrategy,3491181998_223698_1_288,3491181998,2698,2698,1063,MAXIMUM_EXECUTION_TIME_REACHED,15.001692152023315,1,27,314,24,0,1063,1140,0,67,5,
RandomStrategy,3219391245_877584_1_288,3219391245,1992,1992,333,MAXIMUM_EXECUTION_TIME_REACHED,15.005433559417725,1,165,1400,14,0,333,1156,0,8,5,
RandomStrategy,3831543684_776199_1_36,3831543684,1246,1246,968,MAXIMUM_EXECUTION_TIME_REACHED,15.004094982147217,0,7,58,3,0,968,2027,0,0,5,
RandomStrategy,2957895722_345873_1_288,2957895722,3,6,852,FLIPPED_CONDITION,0.04776706695556641,1,19,206,9,0,852,950,1,15,5,
RandomStrategy,1068193010_652833_1_33,1068193010,450,450,307,MAXIMUM_EXECUTION_TIME_REACHED,15.094391489028931,4,65,650,23,0,307,1218,0,274,5,
RandomStrategy,573364250_549252_0_32,573364250,9450,9450,363,MAXIMUM_EXECUTION_TIME_REACHED,15.000935459136963,1,-,-,-,-,363,1341,0,2,5,
RandomStrategy,3831544839_237303_0_32770,3831544839,496,496,917,MAXIMUM_EXECUTION_TIME_REACHED,15.004599142074586,1,23,198,7,0,917,1569,0,136,5,
RandomStrategy,3831578004_90695_0_34,3831578004,1888,1888,2169,MAXIMUM_EXECUTION_TIME_REACHED,15.003381967544556,2,8,65,11,0,2169,2696,0,806,5,
RandomStrategy,1068176180_652833_0_32,1068176180,746,746,305,MAXIMUM_EXECUTION_TIME_REACHED,15.003703022003174,4,65,650,10,0,305,1203,0,250,5,
RandomStrategy,2919991786_990946_0_36,2919991786,2001,2847,790,MAXIMUM_EXECUTION_TIME_REACHED,15.00315980911255,1,88,735,5,0,790,896,0,91,5,
RandomStrategy,3219388077_794998_2_255,3219388077,0,16,327,FLIPPED_CONDITION,0.8244809150695801,1,74,809,10,3,327,1342,1,20,5,
RandomStrategy,1022802800_160617_1_288,1022802800,17,522,347,MAXIMUM_EXECUTION_TIME_REACHED,15.029008054733277,1,165,1400,1,0,347,1322,0,9,5,
RandomStrategy,474419296_114499_0_288,474419296,49,798,332,MAXIMUM_EXECUTION_TIME_REACHED,15.011362409591674,1,77,773,9,0,332,1632,0,20,5,
RandomStrategy,3611162879_585886_0_34,3611162879,2,35,321,FLIPPED_CONDITION,0.036202859878540036,1,77,773,30,0,321,1518,1,6,5,
RandomStrategy,1883543984_759116_1_32771,1883543984,415,415,927,MAXIMUM_EXECUTION_TIME_REACHED,15.022028636932372,0,-,-,-,-,927,1442,0,0,5,
RandomStrategy,2071568818_986193_1_32,2071568818,2675,2675,438,MAXIMUM_EXECUTION_TIME_REACHED,15.00150499343872,3,9,98,5,0,438,1256,0,113,5,
RandomStrategy,3219389265_941515_0_32771,3219389265,9,93,213,FLIPPED_CONDITION,3.8279774665832518,0,-,-,-,-,213,986,1,0,5,
RandomStrategy,3219428535_403015_0_40,3219428535,702,702,391,MAXIMUM_EXECUTION_TIME_REACHED,15.026205062866211,0,37,433,30,0,391,1326,0,0,5,
RandomStrategy,3491138471_14998_0_288,3491138471,5869,5869,1650,MAXIMUM_EXECUTION_TIME_REACHED,15.002110528945924,1,55,248,2,0,1650,2174,0,33,5,
RandomStrategy,1068223106_652833_1_32771,1068223106,455,455,330,MAXIMUM_EXECUTION_TIME_REACHED,15.068267869949342,0,65,650,21,0,330,1218,0,0,5,
RandomStrategy,3831548436_346229_0_288,3831548436,466,466,2185,MAXIMUM_EXECUTION_TIME_REACHED,15.059971618652344,3,6,78,8,0,2185,2649,0,855,5,
RandomStrategy,3491157248_411354_1_32771,3491157248,4659,4659,1798,MAXIMUM_EXECUTION_TIME_REACHED,15.001421785354614,0,40,367,2,0,1798,1995,0,0,5,
RandomStrategy,1883486069_245723_0_32,1883486069,3241,3241,2854,MAXIMUM_EXECUTION_TIME_REACHED,15.002795505523682,2,334,2206,9,0,2854,2873,0,10,5,
RandomStrategy,3219377550_323696_0_32770,3219377550,1279,1279,446,MAXIMUM_EXECUTION_TIME_REACHED,15.005647134780883,1,65,650,2,0,446,1179,0,20,5,
RandomStrategy,3219379563_877584_0_32,3219379563,7203,7203,337,MAXIMUM_EXECUTION_TIME_REACHED,15.000912094116211,2,165,1400,25,0,337,1153,0,48,5,
RandomStrategy,474405040_161740_2_511,474405040,21,66,175,FLIPPED_CONDITION,0.07878923416137695,1,69,193,8,12,175,1219,1,12,5,
RandomStrategy,1750989571_835235_0_32771,1750989571,426,426,195,MAXIMUM_EXECUTION_TIME_REACHED,15.026416540145874,0,5,38,4,0,195,1442,0,0,5,
RandomStrategy,3831574143_507519_0_294,3831574143,2145,2145,2444,MAXIMUM_EXECUTION_TIME_REACHED,15.003710508346558,1,8,65,4,0,2444,3243,0,27,5,
RandomStrategy,2244137588_356064_1_36,2244137588,3040,3040,389,MAXIMUM_EXECUTION_TIME_REACHED,15.002216482162476,0,-,-,-,-,389,913,0,0,5,
RandomStrategy,3491173286_572790_1_34,3491173286,684,684,1847,MAXIMUM_EXECUTION_TIME_REACHED,15.005030345916747,1,334,2206,679,0,1847,1880,0,48,5,
RandomStrategy,3219364482_483025_1_288,3219364482,2141,2141,523,MAXIMUM_EXECUTION_TIME_REACHED,15.00460114479065,1,165,1400,10,0,523,1414,0,28,5,
RandomStrategy,1242648216_27448_1_288,1242648216,21,1902,279,MAXIMUM_EXECUTION_TIME_REACHED,15.006362056732177,1,165,1400,1,0,279,1087,0,15,5,
RandomStrategy,3831574143_1001630_1_294,3831574143,989,989,2216,MAXIMUM_EXECUTION_TIME_REACHED,15.006775188446046,3,8,65,4,0,2216,2789,0,935,5,
RandomStrategy,3219391245_483025_1_288,3219391245,388,388,515,MAXIMUM_EXECUTION_TIME_REACHED,15.017638158798217,1,165,1400,14,0,515,1442,0,8,5,
RandomStrategy,3219359928_767489_1_32,3219359928,84,1580,424,FLIPPED_CONDITION,8.78064603805542,3,165,1400,23,0,424,1283,1,92,5,
RandomStrategy,3831578004_1001630_0_34,3831578004,1047,1047,2510,MAXIMUM_EXECUTION_TIME_REACHED,15.004324913024902,60,8,65,11,0,2510,3459,0,619,5,
RandomStrategy,3491199719_223698_1_288,3491199719,2862,2862,1061,MAXIMUM_EXECUTION_TIME_REACHED,15.002101278305053,1,27,314,33,0,1061,1197,0,218,5,
RandomStrategy,1750991023_103440_1_288,1750991023,3,658,228,MAXIMUM_EXECUTION_TIME_REACHED,15.009002208709717,1,10,109,3,0,228,254,0,90,5,
RandomStrategy,3491168303_38881_0_32771,3491168303,422,422,1103,MAXIMUM_EXECUTION_TIME_REACHED,15.022955465316773,0,40,367,5,0,1103,1442,0,0,5,
RandomStrategy,1068097178_941352_0_32771,1068097178,0,423,208,MAXIMUM_EXECUTION_TIME_REACHED,15.020812845230102,0,79,964,3,0,208,1442,0,0,5,
RandomStrategy,3491170679_510911_0_288,3491170679,1746,1746,952,MAXIMUM_EXECUTION_TIME_REACHED,15.00185604095459,0,9,86,2,0,952,998,0,0,5,
RandomStrategy,573364250_805443_1_288,573364250,2544,2544,314,MAXIMUM_EXECUTION_TIME_REACHED,15.002171421051026,1,-,-,-,-,314,1065,0,43,5,
RandomStrategy,2244137588_356064_0_32771,2244137588,733,733,383,MAXIMUM_EXECUTION_TIME_REACHED,15.124894905090333,0,-,-,-,-,383,1077,0,0,5,
RandomStrategy,3491170382_377632_0_288,3491170382,5442,5442,1440,MAXIMUM_EXECUTION_TIME_REACHED,15.001091957092285,2,334,2206,676,0,1440,1447,0,165,5,
RandomStrategy,1883541410_14881_1_32,1883541410,1269,1269,725,MAXIMUM_EXECUTION_TIME_REACHED,15.002066516876221,1,40,367,8,0,725,1482,0,1,5,
RandomStrategy,3219364482_483025_0_288,3219364482,2208,2208,523,MAXIMUM_EXECUTION_TIME_REACHED,15.005902290344238,1,165,1400,10,0,523,1414,0,28,5,
RandomStrategy,3831543420_435793_1_288,3831543420,3177,3177,2469,MAXIMUM_EXECUTION_TIME_REACHED,15.004248809814452,3,7,58,5,0,2469,3005,0,481,5,
RandomStrategy,1769294572_403015_0_288,1769294572,586,586,300,MAXIMUM_EXECUTION_TIME_REACHED,15.02917766571045,0,-,-,-,-,300,1239,0,0,5,
RandomStrategy,474406954_735249_2_511,474406954,0,1,413,FLIPPED_CONDITION,0.0073316097259521484,1,69,193,15,3,413,1742,1,5,5,
RandomStrategy,1641145583_711506_1_32771,1641145583,24,521,189,MAXIMUM_EXECUTION_TIME_REACHED,15.050882291793823,0,24,216,11,0,189,1569,0,0,5,
RandomStrategy,3219368277_652833_0_32,3219368277,8280,8280,288,MAXIMUM_EXECUTION_TIME_REACHED,15.000466203689575,1,65,650,1,0,288,1127,0,12,5,
RandomStrategy,1423250167_128810_1_32771,1423250167,281,6050,302,MAXIMUM_EXECUTION_TIME_REACHED,15.000838947296142,0,69,193,14,0,302,1557,0,0,5,
RandomStrategy,2252118338_585886_0_32771,2252118338,18,19,59,FLIPPED_CONDITION,0.0507962703704834,0,77,773,5,0,59,698,1,0,5,
RandomStrategy,474415798_161740_1_32771,474415798,73,109,67,FLIPPED_CONDITION,0.1508021831512451,0,69,193,14,0,67,777,1,0,5,
RandomStrategy,3219407910_27448_1_36,3219407910,33,606,303,MAXIMUM_EXECUTION_TIME_REACHED,15.003697681427003,1,165,1400,14,0,303,1058,0,16,5,
RandomStrategy,1265116198_310530_0_288,1265116198,1721,1721,948,MAXIMUM_EXECUTION_TIME_REACHED,15.004068851470947,0,6,37,3,0,948,998,0,0,5,
RandomStrategy,1750963534_99874_0_40,1750963534,11405,11405,212,MAXIMUM_EXECUTION_TIME_REACHED,15.000666284561158,1,6,64,12,0,212,231,0,66,5,
RandomStrategy,3219381675_160617_1_40,3219381675,4,143,374,FLIPPED_CONDITION,0.6020205974578857,1,165,1400,10,0,374,1388,1,18,5,
RandomStrategy,3219369762_160617_0_32770,3219369762,1262,1262,355,MAXIMUM_EXECUTION_TIME_REACHED,15.010136938095092,1,165,1400,3,0,355,1388,0,3,5,
RandomStrategy,2071582744_225680_1_288,2071582744,5979,5979,342,MAXIMUM_EXECUTION_TIME_REACHED,15.001649856567383,1,9,98,4,0,342,1164,0,24,5,
RandomStrategy,1068101039_941352_0_34,1068101039,7,406,454,MAXIMUM_EXECUTION_TIME_REACHED,15.036099433898926,1,79,964,10,0,454,1442,0,8,5,
RandomStrategy,1845871837_767489_1_288,1845871837,295,5938,415,MAXIMUM_EXECUTION_TIME_REACHED,15.002082681655883,1,165,1400,1,0,415,1234,0,9,5,
RandomStrategy,3831542166_470122_1_36,3831542166,493,493,984,MAXIMUM_EXECUTION_TIME_REACHED,15.050885725021363,0,7,58,2,0,984,2021,0,0,5,
RandomStrategy,3219387681_767489_0_288,3219387681,500,10147,412,MAXIMUM_EXECUTION_TIME_REACHED,15.000415277481078,1,165,1400,14,0,412,1243,0,12,5,
RandomStrategy,1068223106_652833_1_40,1068223106,448,448,329,MAXIMUM_EXECUTION_TIME_REACHED,15.082253026962281,3,65,650,21,0,329,1218,0,512,5,
RandomStrategy,3491140220_967053_1_288,3491140220,5766,5766,777,MAXIMUM_EXECUTION_TIME_REACHED,15.001503849029541,1,334,2206,7,0,777,867,0,116,5,
RandomStrategy,474421573_114499_1_32771,474421573,36,768,334,MAXIMUM_EXECUTION_TIME_REACHED,15.010135126113891,0,77,773,10,0,334,1632,0,0,5,
RandomStrategy,1883561309_711453_1_36,1883561309,1230,1230,2141,MAXIMUM_EXECUTION_TIME_REACHED,15.004473304748535,2,40,367,9,0,2141,2261,0,702,5,
RandomStrategy,3831553518_115332_1_36,3831553518,484,484,956,MAXIMUM_EXECUTION_TIME_REACHED,15.009821939468384,1,8,65,8,0,956,1793,0,10,5,
RandomStrategy,3219378012_767489_1_32,3219378012,501,9447,456,MAXIMUM_EXECUTION_TIME_REACHED,15.000999021530152,5,165,1400,25,0,456,1268,0,360,5,
RandomStrategy,2957931494_1013869_0_288,2957931494,743,1884,942,FLIPPED_CONDITION,11.063486003875733,1,73,631,5,0,942,1143,1,17,5,
RandomStrategy,2071582744_315752_1_288,2071582744,10094,10094,304,MAXIMUM_EXECUTION_TIME_REACHED,15.00084147453308,1,9,98,4,0,304,1179,0,32,5,
RandomStrategy,3219391575_877584_1_34,3219391575,434,434,439,MAXIMUM_EXECUTION_TIME_REACHED,15.121968030929565,1,165,1400,14,0,439,1203,0,9,5,
RandomStrategy,3491176718_14881_1_34,3491176718,3090,3090,246,MAXIMUM_EXECUTION_TIME_REACHED,15.003475713729859,0,40,367,12,0,246,749,0,0,5,
RandomStrategy,3831553518_834770_0_36,3831553518,4958,4958,2358,MAXIMUM_EXECUTION_TIME_REACHED,15.002228927612304,1,8,65,8,0,2358,2935,0,18,5,
RandomStrategy,474417943_114499_1_32771,474417943,5,36,320,FLIPPED_CONDITION,0.22096238136291504,0,77,773,9,0,320,1841,1,0,5,
RandomStrategy,283705649_381900_1_32771,283705649,0,500,25,MAXIMUM_EXECUTION_TIME_REACHED,15.124544191360474,0,19,206,7,0,25,1442,0,0,5,
RandomStrategy,2244137588_356064_1_32771,2244137588,3014,3014,390,MAXIMUM_EXECUTION_TIME_REACHED,15.002681159973145,0,-,-,-,-,390,913,0,0,5,
RandomStrategy,3219412992_941352_1_288,3219412992,0,373,200,FLIPPED_CONDITION,12.039698839187622,1,79,964,5,0,200,1442,1,8,5,
RandomStrategy,1883587346_735372_0_32,1883587346,3196,3196,657,MAXIMUM_EXECUTION_TIME_REACHED,15.001459789276122,1,40,367,38,0,657,1721,0,3,5,
RandomStrategy,3219362964_877584_1_32,3219362964,5965,5965,334,MAXIMUM_EXECUTION_TIME_REACHED,15.000511932373048,1,165,1400,10,0,334,1163,0,4,5,
RandomStrategy,3831566685_859735_0_288,3831566685,488,488,987,MAXIMUM_EXECUTION_TIME_REACHED,15.04916558265686,1,6,78,8,0,987,2021,0,33,5,
RandomStrategy,1068240233_1037452_0_40,1068240233,387,387,523,MAXIMUM_EXECUTION_TIME_REACHED,15.014260482788085,1,124,1489,19,0,523,1442,0,48,5,
RandomStrategy,1355704752_245723_1_36,1355704752,3802,3802,3128,MAXIMUM_EXECUTION_TIME_REACHED,15.001964426040649,2,-,-,-,-,3128,3178,0,282,5,
RandomStrategy,3219401046_160617_1_32,3219401046,140,4806,376,FLIPPED_CONDITION,11.015141820907592,1,165,1400,14,0,376,1325,1,8,5,
RandomStrategy,1355753460_14881_0_32771,1355753460,5958,5958,614,MAXIMUM_EXECUTION_TIME_REACHED,15.001086091995239,0,40,367,8,0,614,1372,0,0,5,
RandomStrategy,1883553587_377632_1_32771,1883553587,10884,10884,624,MAXIMUM_EXECUTION_TIME_REACHED,15.001030683517456,0,334,2206,680,0,624,803,0,0,5,
RandomStrategy,3219370983_27448_0_32,3219370983,85,8274,283,MAXIMUM_EXECUTION_TIME_REACHED,15.000870943069458,4,165,1400,26,0,283,1086,0,208,5,
RandomStrategy,3219357354_767489_0_32,3219357354,107,2100,451,MAXIMUM_EXECUTION_TIME_REACHED,15.00449047088623,5,165,1400,23,0,451,1266,0,240,5,
RandomStrategy,2957870774_578505_1_288,2957870774,0,4683,72,MAXIMUM_EXECUTION_TIME_REACHED,15.001140594482422,1,73,631,10,0,72,577,0,9,5,
RandomStrategy,3219369003_967624_0_288,3219369003,828,828,601,MAXIMUM_EXECUTION_TIME_REACHED,15.018505191802978,1,65,650,1,0,601,1469,0,28,5,
RandomStrategy,3219362964_767489_0_32,3219362964,580,11324,415,MAXIMUM_EXECUTION_TIME_REACHED,15.001035690307617,1,165,1400,10,0,415,1246,0,4,5,
RandomStrategy,2957879222_1013869_1_32771,2957879222,141,588,875,MAXIMUM_EXECUTION_TIME_REACHED,15.023661422729493,0,73,631,3,0,875,1077,0,0,5,
RandomStrategy,1883587346_547701_1_288,1883587346,476,476,1362,MAXIMUM_EXECUTION_TIME_REACHED,15.005035543441773,1,40,367,38,0,1362,1569,0,4,5,
RandomStrategy,474421573_226656_1_32771,474421573,380,1464,342,MAXIMUM_EXECUTION_TIME_REACHED,15.004773283004761,0,77,773,10,0,342,1917,0,0,5,
RandomStrategy,3219395073_27448_0_34,3219395073,10,478,262,MAXIMUM_EXECUTION_TIME_REACHED,15.148337936401367,0,165,1400,2,0,262,1058,0,0,5,
RandomStrategy,3294620306_154507_0_288,3294620306,768,768,959,MAXIMUM_EXECUTION_TIME_REACHED,15.005125284194946,2,7,88,4,0,959,1011,0,294,5,
RandomStrategy,3491158370_869495_0_32771,3491158370,4932,4932,1973,MAXIMUM_EXECUTION_TIME_REACHED,15.00178279876709,0,40,367,4,0,1973,2015,0,0,5,
RandomStrategy,3491169392_759116_1_36,3491169392,408,408,928,MAXIMUM_EXECUTION_TIME_REACHED,15.020530080795288,0,40,367,6,0,928,1442,0,0,5,
RandomStrategy,474413224_114499_2_511,474413224,0,4,313,FLIPPED_CONDITION,0.05343713760375977,1,77,773,9,6,313,1668,1,14,5,
RandomStrategy,3219382533_877584_0_32,3219382533,1424,1424,406,MAXIMUM_EXECUTION_TIME_REACHED,15.004962158203124,1,165,1400,10,0,406,1143,0,8,5,
RandomStrategy,2957888627_578505_1_288,2957888627,0,1,109,FLIPPED_CONDITION,0.04119796752929687,0,73,631,5,0,109,696,1,0,5,
RandomStrategy,3219393753_794998_1_32771,3219393753,3,1874,245,FLIPPED_CONDITION,1.4983839035034179,0,74,809,36,0,245,1233,1,0,5,
RandomStrategy,1068172418_142104_0_32,1068172418,468,468,421,MAXIMUM_EXECUTION_TIME_REACHED,15.051349687576295,1,65,650,1,0,421,1270,0,4,5,
RandomStrategy,3491158370_453402_0_36,3491158370,738,738,1539,MAXIMUM_EXECUTION_TIME_REACHED,15.01835494041443,0,40,367,4,0,1539,2015,0,0,5,
RandomStrategy,2071568818_369537_0_32,2071568818,3565,3565,422,MAXIMUM_EXECUTION_TIME_REACHED,15.001319456100465,3,9,98,5,0,422,1238,0,85,5,
RandomStrategy,3491176718_14881_0_32771,3491176718,6203,6203,573,MAXIMUM_EXECUTION_TIME_REACHED,15.00131950378418,0,40,367,12,0,573,1947,0,0,5,
RandomStrategy,3219381675_160617_0_40,3219381675,274,760,527,MAXIMUM_EXECUTION_TIME_REACHED,15.005117511749267,1,165,1400,10,0,527,1342,0,77,5,
RandomStrategy,1883552894_528566_1_288,1883552894,731,731,1802,MAXIMUM_EXECUTION_TIME_REACHED,15.004589080810547,0,334,2206,679,0,1802,2015,0,0,5,
RandomStrategy,2435694843_161740_1_34,2435694843,96,254,169,FLIPPED_CONDITION,1.0907911777496337,1,69,193,18,0,169,1207,1,6,5,
RandomStrategy,474406954_128810_2_511,474406954,0,1,331,FLIPPED_CONDITION,0.025377416610717775,1,69,193,15,3,331,1813,1,7,5,
RandomStrategy,3294574700_805715_0_32,3294574700,738,738,566,MAXIMUM_EXECUTION_TIME_REACHED,15.002476167678832,1,8,100,3,0,566,1326,0,152,5,
RandomStrategy,3831543420_435793_0_288,3831543420,473,473,2190,MAXIMUM_EXECUTION_TIME_REACHED,15.032887601852417,3,7,58,5,0,2190,2649,0,870,5,
RandomStrategy,3491173286_245723_0_34,3491173286,471,471,1998,MAXIMUM_EXECUTION_TIME_REACHED,15.051003217697144,2,334,2206,679,0,1998,2141,0,510,5,
RandomStrategy,3491173286_967053_1_32771,3491173286,9391,9391,627,MAXIMUM_EXECUTION_TIME_REACHED,15.000737237930299,0,334,2206,679,0,627,628,0,0,5,
RandomStrategy,1024648061_403015_0_32,1024648061,590,590,309,MAXIMUM_EXECUTION_TIME_REACHED,15.004219150543213,1,-,-,-,-,309,1239,0,72,5,
RandomStrategy,3219362601_160617_0_288,3219362601,17,502,348,MAXIMUM_EXECUTION_TIME_REACHED,15.017452955245972,1,165,1400,10,0,348,1322,0,36,5,
RandomStrategy,4269645364_571639_2_511,4269645364,3,60,423,FLIPPED_CONDITION,0.06978383064270019,1,69,193,16,12,423,1811,1,8,5,
RandomStrategy,3491171768_967053_1_32771,3491171768,2743,2743,832,MAXIMUM_EXECUTION_TIME_REACHED,15.002858877182007,0,334,2206,679,0,832,1145,0,0,5,
RandomStrategy,851095267_1013869_0_32771,851095267,0,1,850,FLIPPED_CONDITION,0.02270054817199707,0,73,631,5,0,850,953,1,0,5,
RandomStrategy,1883553587_245723_0_32771,1883553587,3774,3774,2637,MAXIMUM_EXECUTION_TIME_REACHED,15.001480197906494,0,334,2206,680,0,2637,2716,0,0,5,
RandomStrategy,3219369003_780041_0_32,3219369003,1277,1277,366,MAXIMUM_EXECUTION_TIME_REACHED,15.000752115249634,1,65,650,1,0,366,1325,0,68,5,
RandomStrategy,3491158370_911799_0_36,3491158370,4949,4949,2331,MAXIMUM_EXECUTION_TIME_REACHED,15.001787471771241,0,40,367,4,0,2331,2440,0,0,5,
RandomStrategy,1883486069_528566_0_288,1883486069,468,468,1715,MAXIMUM_EXECUTION_TIME_REACHED,15.098441791534423,1,334,2206,9,0,1715,2381,0,74,5,
RandomStrategy,2071582744_315752_0_288,2071582744,6444,6444,304,MAXIMUM_EXECUTION_TIME_REACHED,15.000777244567871,1,9,98,4,0,304,1170,0,32,5,
RandomStrategy,3219381081_1037452_0_255,3219381081,1395,2088,593,FLIPPED_CONDITION,13.562711191177367,1,124,1489,1,5,593,1442,1,4,5,
RandomStrategy,283705649_381900_0_36,283705649,1,8,72,FLIPPED_CONDITION,0.017690086364746095,0,19,206,7,0,72,696,1,0,5,
RandomStrategy,3219399198_1037452_1_32,3219399198,2775,4166,737,MAXIMUM_EXECUTION_TIME_REACHED,15.000693130493165,1,124,1489,33,0,737,1466,0,24,5,
RandomStrategy,3219371742_27448_1_32,3219371742,24,1924,282,MAXIMUM_EXECUTION_TIME_REACHED,15.002948760986328,4,165,1400,26,0,282,1087,0,192,5,
RandomStrategy,1068169250_386078_0_288,1068169250,148,10418,264,MAXIMUM_EXECUTION_TIME_REACHED,15.000605344772339,1,74,809,6,0,264,1432,0,90,5,
RandomStrategy,283737131_578505_0_36,283737131,635,2028,37,MAXIMUM_EXECUTION_TIME_REACHED,15.001991510391235,2,73,631,10,0,37,795,0,4,5,
RandomStrategy,3219364185_877584_0_32,3219364185,716,716,361,MAXIMUM_EXECUTION_TIME_REACHED,15.027149629592895,1,165,1400,10,0,361,1192,0,16,5,
RandomStrategy,3219392037_27448_1_32771,3219392037,1584,2630,400,FLIPPED_CONDITION,13.575739860534668,0,165,1400,13,0,400,1117,1,0,5,
RandomStrategy,3491160581_245723_1_32771,3491160581,5803,5803,2236,MAXIMUM_EXECUTION_TIME_REACHED,15.001399803161622,0,334,2206,4,0,2236,2285,0,0,5,
RandomStrategy,3219402630_27448_1_288,3219402630,22,1928,278,MAXIMUM_EXECUTION_TIME_REACHED,15.00534429550171,1,165,1400,14,0,278,1087,0,16,5,
RandomStrategy,2957878925_1013869_0_34,2957878925,1,5,734,FLIPPED_CONDITION,0.038514137268066406,0,73,631,3,0,734,770,1,0,5,
RandomStrategy,481493111_300212_0_38,481493111,408,408,157,MAXIMUM_EXECUTION_TIME_REACHED,15.019038963317872,1,19,196,11,0,157,1442,0,2,5,
RandomStrategy,3491163980_245723_0_34,3491163980,457,457,1735,MAXIMUM_EXECUTION_TIME_REACHED,15.02962327003479,2,334,2206,679,0,1735,2381,0,154,5,
RandomStrategy,2957908625_381900_0_288,2957908625,15,100,119,FLIPPED_CONDITION,0.640658187866211,1,19,206,9,0,119,1564,1,2,5,
RandomStrategy,1751009965_864783_1_288,1751009965,7,473,221,MAXIMUM_EXECUTION_TIME_REACHED,15.092166566848755,1,10,144,16,0,221,254,0,76,5,
RandomStrategy,3831566685_746156_0_288,3831566685,961,961,2213,MAXIMUM_EXECUTION_TIME_REACHED,15.015215158462524,3,6,78,8,0,2213,2789,0,951,5,
