Strategy,id,cmpid,nrOfMisses,nrOfInputs,depth,status,totalTime,nrOfOffsets,cyclomatic,oviedo,chain_size,cases,depth2,trace_length,flipped,reachableness,combined
ConcolicStrategy,98927229_144448_1_32,98927229,0,1,105,FLIPPED_CONDITION,0.02730107307434082,1,4,32,3,0,105,112,1,1,1
ConcolicStrategy,98927229_20309_1_32,98927229,0,1,231,FLIPPED_CONDITION,0.0771932601928711,1,4,32,3,0,231,249,1,1,1
ConcolicStrategy,296863066_131172_1_38,296863066,0,1,172,FLIPPED_CONDITION,0.38547706604003906,1,54,420,2,0,172,256,1,2,1
ConcolicStrategy,98920398_74179_1_288,98920398,0,1,227,FLIPPED_CONDITION,0.07868337631225586,1,22,149,6,0,227,234,1,3,1
ConcolicStrategy,98909640_289905_0_32,98909640,0,0,229,NOT_FLIPPED,0.20190787315368652,0,4,32,4,0,229,237,0,0,1
ConcolicStrategy,296777431_123985_0_40,296777431,71,71,258,NOT_FLIPPED,7.855900764465332,1,-,-,-,-,258,371,0,71,1
ConcolicStrategy,98913930_131172_0_33,98913930,0,0,185,NOT_FLIPPED,0.19733023643493652,1,54,420,5,0,185,219,0,22,1
ConcolicStrategy,98922675_193050_0_288,98922675,1,2,210,FLIPPED_CONDITION,0.08292174339294434,1,10,85,13,0,210,212,1,8,1
ConcolicStrategy,98945874_131172_0_38,98945874,0,1,132,FLIPPED_CONDITION,0.04056596755981445,1,54,420,2,0,132,138,1,2,1
ConcolicStrategy,890406544_169184_0_288,890406544,0,1,229,FLIPPED_CONDITION,0.07310199737548828,2,31,339,3,0,229,245,1,6,1
ConcolicStrategy,98912808_840868_1_288,98912808,10,11,188,FLIPPED_CONDITION,14.885515928268433,1,10,85,12,0,188,492,1,12,1
ConcolicStrategy,98927229_153098_0_32,98927229,0,1,199,FLIPPED_CONDITION,0.39145994186401367,1,4,32,3,0,199,340,1,1,1
ConcolicStrategy,296771689_261390_1_40,296771689,2,6,227,FLIPPED_CONDITION,1.2283430099487305,1,22,149,5,0,227,255,1,5,1
ConcolicStrategy,296747038_151922_0_40,296747038,0,0,251,NOT_FLIPPED,0.18185925483703613,1,-,-,-,-,251,257,0,38,1
ConcolicStrategy,98928384_438460_0_32,98928384,0,0,257,NOT_FLIPPED,0.18316245079040527,0,4,32,4,0,257,266,0,0,1
ConcolicStrategy,98927229_950786_1_32,98927229,0,1,21,FLIPPED_CONDITION,0.030964136123657227,1,4,32,3,0,21,23,1,1,1
ConcolicStrategy,98914623_74179_1_288,98914623,2,3,221,FLIPPED_CONDITION,1.04099440574646,1,22,149,7,0,221,231,1,41,1
ConcolicStrategy,98914623_261390_0_288,98914623,33,38,222,NOT_FLIPPED,2.8031420707702637,1,22,149,7,0,222,247,0,17,1
ConcolicStrategy,98922675_970235_0_288,98922675,1,2,135,FLIPPED_CONDITION,13.012101888656616,2,10,85,13,0,135,146,1,107,1
ConcolicStrategy,296745652_261390_0_40,296745652,1,2,243,FLIPPED_CONDITION,13.010797500610352,1,-,-,-,-,243,251,1,53,1
ConcolicStrategy,98909640_51651_1_32771,98909640,0,0,189,NOT_FLIPPED,0.17201876640319824,0,4,32,4,0,189,190,0,0,1
ConcolicStrategy,98920398_123985_1_288,98920398,3,3,364,NOT_FLIPPED,0.25421667098999023,1,22,149,6,0,364,371,0,3,1
ConcolicStrategy,296742187_970235_0_40,296742187,140,143,232,NOT_FLIPPED,8.975154876708984,1,-,-,-,-,232,247,0,203,1
ConcolicStrategy,296771689_211100_1_40,296771689,2,4,27,FLIPPED_CONDITION,8.732995510101318,1,22,149,5,0,27,247,1,5,1
ConcolicStrategy,98918649_211100_0_40,98918649,107,115,161,NOT_FLIPPED,9.363118410110474,1,22,149,9,0,161,180,0,132,1
ConcolicStrategy,98927229_815284_1_32,98927229,0,1,214,FLIPPED_CONDITION,0.06748008728027344,1,4,32,3,0,214,219,1,1,1
ConcolicStrategy,98909640_950786_0_32771,98909640,0,0,20,NOT_FLIPPED,0.21590161323547363,0,4,32,4,0,20,121,0,0,1
ConcolicStrategy,3422578731_277544_0_288,3422578731,33,33,254,NOT_FLIPPED,2.2956042289733887,2,2,12,6,0,254,255,0,38,1
ConcolicStrategy,98932905_169184_1_294,98932905,0,1,47,FLIPPED_CONDITION,7.594822406768799,2,31,339,6,0,47,180,1,19,1
ConcolicStrategy,98899872_765407_0_32,98899872,0,0,146,NOT_FLIPPED,0.20647525787353516,0,6,61,4,0,146,234,0,0,1
ConcolicStrategy,98922675_970235_1_288,98922675,101,115,74,NOT_FLIPPED,10.519572496414185,1,10,85,13,0,74,180,0,45,1
ConcolicStrategy,98950857_123985_1_294,98950857,8,8,217,NOT_FLIPPED,0.6328585147857666,1,22,149,3,0,217,234,0,1,1
ConcolicStrategy,98898618_131172_0_255,98898618,0,1,15,FLIPPED_CONDITION,0.13785958290100098,1,54,420,3,4,15,121,1,1,1
ConcolicStrategy,98928384_528362_0_32,98928384,0,0,170,NOT_FLIPPED,0.24135375022888184,0,4,32,4,0,170,256,0,0,1
ConcolicStrategy,98928384_20147_1_32771,98928384,0,0,252,NOT_FLIPPED,0.1757216453552246,0,4,32,4,0,252,254,0,0,1
ConcolicStrategy,98927229_357687_0_32,98927229,0,1,131,FLIPPED_CONDITION,0.3914027214050293,1,4,32,3,0,131,256,1,1,1
ConcolicStrategy,98909640_305635_0_32771,98909640,0,0,277,NOT_FLIPPED,0.24734878540039062,0,4,32,4,0,277,371,0,0,1
ConcolicStrategy,98927229_1000659_0_32,98927229,0,2,21,FLIPPED_CONDITION,0.358201265335083,1,4,32,3,0,21,126,1,1,1
ConcolicStrategy,98909640_20147_1_32,98909640,0,0,248,NOT_FLIPPED,0.1745145320892334,0,4,32,4,0,248,251,0,0,1
ConcolicStrategy,98922675_840868_1_288,98922675,35,38,230,MAXIMUM_EXECUTION_TIME_REACHED,15.633214712142944,1,10,85,13,0,230,492,0,48,1
ConcolicStrategy,98927229_305635_0_32,98927229,3,3,278,NOT_FLIPPED,0.30333375930786133,1,4,32,3,0,278,371,0,1,1
ConcolicStrategy,98921784_970235_1_40,98921784,101,115,50,NOT_FLIPPED,12.722927331924438,1,10,85,1,0,50,180,0,21,1
ConcolicStrategy,98928384_801711_0_32771,98928384,0,0,148,NOT_FLIPPED,0.16964054107666016,0,4,32,4,0,148,225,0,0,1
ConcolicStrategy,296802181_169184_0_40,296802181,1,2,447,FLIPPED_CONDITION,0.17531442642211914,2,31,339,3,0,447,672,1,8,1
ConcolicStrategy,98902908_131172_0_32771,98902908,0,0,14,NOT_FLIPPED,0.2199101448059082,0,54,420,3,0,14,121,0,0,1
ConcolicStrategy,98928384_153098_1_32,98928384,0,0,487,NOT_FLIPPED,0.17613434791564941,0,4,32,4,0,487,490,0,0,1
ConcolicStrategy,2191539794_169184_1_38,2191539794,0,3,23,FLIPPED_CONDITION,0.3109431266784668,2,-,-,-,-,23,40,1,4,1
ConcolicStrategy,98924853_74179_1_38,98924853,1,2,211,NOT_FLIPPED,0.06736159324645996,1,22,149,2,0,211,218,0,3,1
ConcolicStrategy,98927229_20147_1_32,98927229,0,1,250,FLIPPED_CONDITION,0.08478021621704102,1,4,32,3,0,250,254,1,1,1
ConcolicStrategy,98946039_193050_1_32,98946039,0,1,247,FLIPPED_CONDITION,0.220686674118042,1,10,85,2,0,247,255,1,2,1
ConcolicStrategy,98914623_123985_0_288,98914623,71,71,254,NOT_FLIPPED,7.676267862319946,1,22,149,7,0,254,371,0,67,1
ConcolicStrategy,296792578_169184_0_40,296792578,0,1,183,FLIPPED_CONDITION,0.09027791023254395,2,-,-,-,-,183,193,1,6,1
ConcolicStrategy,98928384_289905_0_32771,98928384,0,0,233,NOT_FLIPPED,0.17397403717041016,0,4,32,4,0,233,243,0,0,1
ConcolicStrategy,98909640_438460_1_32771,98909640,0,0,263,NOT_FLIPPED,0.17278623580932617,0,4,32,4,0,263,265,0,0,1
ConcolicStrategy,98928384_815284_1_32,98928384,0,0,200,NOT_FLIPPED,0.1294562816619873,0,4,32,4,0,200,206,0,0,1
ConcolicStrategy,98898156_131172_0_32,98898156,0,0,9,NOT_FLIPPED,0.16843199729919434,0,54,420,3,0,9,14,0,0,1
ConcolicStrategy,98909640_168856_0_32771,98909640,0,0,242,NOT_FLIPPED,0.25752711296081543,0,4,32,4,0,242,247,0,0,1
ConcolicStrategy,98928384_289905_0_32,98928384,0,0,232,NOT_FLIPPED,0.17680597305297852,0,4,32,4,0,232,243,0,0,1
ConcolicStrategy,98937426_151922_0_40,98937426,0,1,204,FLIPPED_CONDITION,0.276979923248291,1,31,339,6,0,204,214,1,10,1
ConcolicStrategy,2670775915_151922_0_32,2670775915,0,0,212,NOT_FLIPPED,0.17657232284545898,0,-,-,-,-,212,234,0,0,1
ConcolicStrategy,98909640_950786_0_32,98909640,0,0,19,NOT_FLIPPED,0.21488046646118164,0,4,32,4,0,19,121,0,0,1
ConcolicStrategy,98909640_438460_1_32,98909640,0,0,262,NOT_FLIPPED,0.17778563499450684,0,4,32,4,0,262,265,0,0,1
ConcolicStrategy,296747038_169184_1_40,296747038,0,0,212,NOT_FLIPPED,0.17940831184387207,1,-,-,-,-,212,218,0,4,1
ConcolicStrategy,296752879_950909_1_36,296752879,0,0,15,NOT_FLIPPED,0.21401333808898926,1,6,61,4,0,15,38,0,5,1
ConcolicStrategy,98909640_35617_0_32771,98909640,0,0,176,NOT_FLIPPED,0.2440049648284912,0,4,32,4,0,176,180,0,0,1
ConcolicStrategy,296755948_123985_1_40,296755948,46,46,235,NOT_FLIPPED,1.4572274684906006,1,22,149,13,0,235,281,0,32,1
ConcolicStrategy,2670775915_169184_0_32771,2670775915,0,0,20,NOT_FLIPPED,0.25167202949523926,0,-,-,-,-,20,39,0,0,1
ConcolicStrategy,98923896_74179_1_38,98923896,3,7,27,NOT_FLIPPED,0.30071187019348145,1,22,149,2,0,27,40,0,4,1
ConcolicStrategy,98928384_305635_0_32,98928384,0,0,279,NOT_FLIPPED,0.2604100704193115,0,4,32,4,0,279,371,0,0,1
ConcolicStrategy,98946039_193050_0_32,98946039,0,1,211,FLIPPED_CONDITION,0.47448277473449707,1,10,85,2,0,211,247,1,2,1
ConcolicStrategy,98918649_123985_0_40,98918649,46,46,233,NOT_FLIPPED,1.4005286693572998,1,22,149,9,0,233,281,0,30,1
ConcolicStrategy,98921784_11991_1_40,98921784,7,8,179,NOT_FLIPPED,0.26142191886901855,1,10,85,1,0,179,191,0,8,1
ConcolicStrategy,98912379_790838_0_40,98912379,6,6,311,NOT_FLIPPED,0.27197766304016113,1,10,85,2,0,311,393,0,3,1
ConcolicStrategy,98909640_815284_0_32771,98909640,0,0,225,NOT_FLIPPED,0.22334527969360352,0,4,32,4,0,225,234,0,0,1
ConcolicStrategy,3422578731_678183_0_288,3422578731,0,23,232,NOT_FLIPPED,0.756077766418457,14,2,12,6,0,232,238,0,146,1
ConcolicStrategy,98923665_261390_1_40,98923665,34,38,227,NOT_FLIPPED,2.6806890964508057,1,22,149,2,0,227,247,0,22,1
ConcolicStrategy,98937426_169184_0_40,98937426,0,1,181,FLIPPED_CONDITION,0.19766521453857422,1,31,339,6,0,181,191,1,10,1
ConcolicStrategy,296777431_211100_0_40,296777431,9,10,57,FLIPPED_CONDITION,8.266479015350342,1,-,-,-,-,57,180,1,28,1
ConcolicStrategy,98898519_131172_0_32,98898519,0,1,12,FLIPPED_CONDITION,0.10916352272033691,1,54,420,3,0,12,14,1,2,1
ConcolicStrategy,98909640_153098_0_32771,98909640,0,0,234,NOT_FLIPPED,0.2045140266418457,0,4,32,4,0,234,247,0,0,1
ConcolicStrategy,98912379_919657_0_40,98912379,0,1,433,FLIPPED_CONDITION,0.0921022891998291,1,10,85,2,0,433,445,1,3,1
ConcolicStrategy,98909640_423214_0_32771,98909640,0,0,336,NOT_FLIPPED,0.21961760520935059,0,4,32,4,0,336,340,0,0,1
ConcolicStrategy,98909640_289905_0_32771,98909640,0,0,230,NOT_FLIPPED,0.19472503662109375,0,4,32,4,0,230,237,0,0,1
ConcolicStrategy,98928384_20147_0_32,98928384,0,0,251,NOT_FLIPPED,0.18850231170654297,0,4,32,4,0,251,260,0,0,1
ConcolicStrategy,296745652_74179_0_40,296745652,156,156,354,NOT_FLIPPED,14.403247594833374,1,-,-,-,-,354,492,0,154,1
ConcolicStrategy,98928384_153580_0_32,98928384,0,0,273,NOT_FLIPPED,0.2075636386871338,0,4,32,4,0,273,371,0,0,1
ConcolicStrategy,296777431_74179_1_40,296777431,38,39,224,MAXIMUM_EXECUTION_TIME_REACHED,15.652662515640259,1,-,-,-,-,224,492,0,44,1
ConcolicStrategy,98921784_193050_0_40,98921784,1,2,211,FLIPPED_CONDITION,0.08249688148498535,1,10,85,1,0,211,212,1,9,1
ConcolicStrategy,296742187_970235_1_40,296742187,101,115,48,NOT_FLIPPED,12.682570934295654,1,-,-,-,-,48,180,0,19,1
ConcolicStrategy,98927229_944619_1_32,98927229,0,1,246,FLIPPED_CONDITION,0.27865052223205566,1,4,32,3,0,246,255,1,1,1
ConcolicStrategy,98928384_1000659_1_32771,98928384,0,0,186,NOT_FLIPPED,0.17345118522644043,0,4,32,4,0,186,189,0,0,1
ConcolicStrategy,296745652_211100_0_40,296745652,5,6,211,FLIPPED_CONDITION,8.314956188201904,1,-,-,-,-,211,247,1,182,1
ConcolicStrategy,98951880_261390_0_38,98951880,0,3,251,NOT_FLIPPED,0.12182450294494629,1,22,149,4,0,251,254,0,2,1
ConcolicStrategy,98913897_261390_1_288,98913897,1,17,224,NOT_FLIPPED,1.8333156108856201,1,22,149,7,0,224,255,0,2,1
ConcolicStrategy,98921784_919657_1_40,98921784,33,38,219,NOT_FLIPPED,2.543285846710205,1,10,85,1,0,219,247,0,14,1
ConcolicStrategy,98913897_74179_0_288,98913897,38,43,191,MAXIMUM_EXECUTION_TIME_REACHED,15.912277698516846,1,22,149,7,0,191,492,0,15,1
ConcolicStrategy,98928384_528362_1_32771,98928384,0,0,210,NOT_FLIPPED,0.17084932327270508,0,4,32,4,0,210,213,0,0,1
ConcolicStrategy,98899872_765407_0_32771,98899872,0,0,147,NOT_FLIPPED,0.21594619750976562,0,6,61,4,0,147,234,0,0,1
ConcolicStrategy,296738722_765407_0_36,296738722,0,0,167,NOT_FLIPPED,0.13961482048034668,1,6,61,4,0,167,219,0,4,1
ConcolicStrategy,98928384_585264_0_32771,98928384,0,0,141,NOT_FLIPPED,0.21857571601867676,0,4,32,4,0,141,238,0,0,1
ConcolicStrategy,296738722_950909_0_36,296738722,0,0,14,NOT_FLIPPED,0.1752150058746338,1,6,61,4,0,14,38,0,4,1
ConcolicStrategy,98928384_1000659_0_32,98928384,0,0,22,NOT_FLIPPED,0.22812795639038086,0,4,32,4,0,22,126,0,0,1
ConcolicStrategy,98927229_961657_1_32,98927229,0,1,223,FLIPPED_CONDITION,0.04726219177246094,1,4,32,3,0,223,230,1,1,1
ConcolicStrategy,98937426_151922_1_40,98937426,0,2,192,FLIPPED_CONDITION,0.07566308975219727,1,31,339,6,0,192,199,1,2,1
ConcolicStrategy,296755948_74179_0_40,296755948,181,181,370,NOT_FLIPPED,13.205613374710083,1,22,149,13,0,370,502,0,164,1
ConcolicStrategy,98928384_35617_0_32,98928384,0,0,332,NOT_FLIPPED,0.1742386817932129,0,4,32,4,0,332,340,0,0,1
ConcolicStrategy,98927229_528362_0_32,98927229,0,1,169,FLIPPED_CONDITION,0.35849547386169434,1,4,32,3,0,169,256,1,1,1
ConcolicStrategy,890278240_261390_0_288,890278240,73,84,260,NOT_FLIPPED,4.000316143035889,3,-,-,-,-,260,299,0,66,1
ConcolicStrategy,98928384_168856_0_32771,98928384,0,0,431,NOT_FLIPPED,0.18970966339111328,0,4,32,4,0,431,445,0,0,1
ConcolicStrategy,98924853_211100_0_38,98924853,0,1,25,FLIPPED_CONDITION,0.2545046806335449,1,22,149,2,0,25,39,1,3,1
ConcolicStrategy,296742187_919657_1_40,296742187,8,11,217,FLIPPED_CONDITION,1.539543867111206,1,-,-,-,-,217,247,1,12,1
ConcolicStrategy,296749909_131172_1_294,296749909,0,0,16,NOT_FLIPPED,0.21933197975158691,1,-,-,-,-,16,39,0,1,1
ConcolicStrategy,98909640_1000659_0_32771,98909640,0,0,20,NOT_FLIPPED,0.19636058807373047,0,4,32,4,0,20,126,0,0,1
ConcolicStrategy,296855641_123985_1_38,296855641,3,3,281,NOT_FLIPPED,0.273740291595459,1,22,149,4,0,281,371,0,2,1
ConcolicStrategy,98909640_51651_0_32771,98909640,0,0,26,NOT_FLIPPED,0.22072863578796387,0,4,32,4,0,26,121,0,0,1
ConcolicStrategy,98912808_919657_1_288,98912808,33,38,218,NOT_FLIPPED,2.6499972343444824,1,10,85,12,0,218,247,0,13,1
ConcolicStrategy,98909640_153580_0_32,98909640,0,0,270,NOT_FLIPPED,0.2919886112213135,0,4,32,4,0,270,371,0,0,1
ConcolicStrategy,98946039_60229_0_32,98946039,3,3,229,NOT_FLIPPED,0.30933594703674316,1,10,85,2,0,229,234,0,2,1
ConcolicStrategy,296855641_261390_0_38,296855641,0,3,257,NOT_FLIPPED,0.04614567756652832,1,22,149,4,0,257,260,0,2,1
ConcolicStrategy,98912379_970235_0_40,98912379,6,10,203,NOT_FLIPPED,0.46692728996276855,1,10,85,2,0,203,340,0,3,1
ConcolicStrategy,98927229_153098_1_32,98927229,0,1,235,FLIPPED_CONDITION,0.07620739936828613,1,4,32,3,0,235,247,1,1,1
ConcolicStrategy,296855641_211100_0_38,296855641,0,1,338,FLIPPED_CONDITION,0.11993551254272461,1,22,149,4,0,338,340,1,2,1
ConcolicStrategy,98934060_151922_1_38,98934060,1,2,215,FLIPPED_CONDITION,0.2566642761230469,2,31,339,1,0,215,234,1,4,1
ConcolicStrategy,98928384_1000659_0_32771,98928384,0,0,23,NOT_FLIPPED,0.2167978286743164,0,4,32,4,0,23,126,0,0,1
ConcolicStrategy,296771689_261390_0_40,296771689,2,3,203,FLIPPED_CONDITION,0.12936782836914062,1,22,149,5,0,203,215,1,5,1
ConcolicStrategy,98909640_93985_0_32771,98909640,0,0,130,NOT_FLIPPED,0.1503610610961914,0,4,32,4,0,130,238,0,0,1
ConcolicStrategy,98948910_131172_1_38,98948910,0,2,24,FLIPPED_CONDITION,0.17127060890197754,1,54,420,2,0,24,121,1,2,1
ConcolicStrategy,98907957_131172_0_32,98907957,0,2,215,FLIPPED_CONDITION,0.2532920837402344,1,54,420,4,0,215,256,1,1,1
ConcolicStrategy,98909640_20309_1_32,98909640,0,0,430,NOT_FLIPPED,0.17591595649719238,0,4,32,4,0,430,435,0,0,1
ConcolicStrategy,296858413_131172_0_38,296858413,0,1,219,FLIPPED_CONDITION,0.09620976448059082,1,54,420,2,0,219,225,1,2,1
ConcolicStrategy,98912379_193050_0_40,98912379,1,2,212,FLIPPED_CONDITION,0.30575037002563477,1,10,85,2,0,212,247,1,3,1
ConcolicStrategy,98924853_261390_0_38,98924853,0,1,225,FLIPPED_CONDITION,1.2670063972473145,1,22,149,2,0,225,255,1,3,1
ConcolicStrategy,890278240_123985_0_288,890278240,50,50,234,NOT_FLIPPED,1.5467872619628906,2,-,-,-,-,234,281,0,36,1
ConcolicStrategy,98899674_131172_0_32771,98899674,0,0,6,NOT_FLIPPED,0.2023465633392334,0,54,420,4,0,6,14,0,0,1
ConcolicStrategy,98927229_801711_0_32,98927229,0,2,146,FLIPPED_CONDITION,0.1021881103515625,1,4,32,3,0,146,225,1,1,1
ConcolicStrategy,98952804_131172_0_38,98952804,0,1,141,FLIPPED_CONDITION,0.025117158889770508,1,54,420,2,0,141,147,1,2,1
ConcolicStrategy,98928384_357687_1_32,98928384,0,0,202,NOT_FLIPPED,0.174757719039917,0,4,32,4,0,202,206,0,0,1
ConcolicStrategy,98914623_123985_1_288,98914623,71,71,268,NOT_FLIPPED,7.873916149139404,1,22,149,7,0,268,371,0,79,1
ConcolicStrategy,98913336_131172_1_40,98913336,11,13,136,NOT_FLIPPED,0.6157772541046143,1,54,420,8,0,136,256,0,3,1
ConcolicStrategy,296738722_765407_1_36,296738722,0,0,148,NOT_FLIPPED,0.22577953338623047,1,6,61,4,0,148,234,0,3,1
ConcolicStrategy,98927229_144448_0_32,98927229,0,2,27,FLIPPED_CONDITION,0.2238309383392334,1,4,32,3,0,27,126,1,1,1
ConcolicStrategy,296742187_60229_1_40,296742187,71,71,191,NOT_FLIPPED,7.9722371101379395,1,-,-,-,-,191,371,0,10,1
ConcolicStrategy,296694469_131172_0_32,296694469,0,0,121,NOT_FLIPPED,0.2021481990814209,0,54,420,3,0,121,126,0,0,1
ConcolicStrategy,98909640_944619_0_32,98909640,0,0,244,NOT_FLIPPED,0.22742176055908203,0,4,32,4,0,244,255,0,0,1
ConcolicStrategy,98928384_20309_1_32771,98928384,0,0,488,NOT_FLIPPED,0.1871175765991211,0,4,32,4,0,488,492,0,0,1
ConcolicStrategy,98946039_840868_0_32,98946039,0,4,234,FLIPPED_CONDITION,0.09307074546813965,1,10,85,2,0,234,283,1,2,1
ConcolicStrategy,98909640_168574_1_32771,98909640,0,0,224,NOT_FLIPPED,0.17211127281188965,0,4,32,4,0,224,228,0,0,1
ConcolicStrategy,98909640_961657_0_32771,98909640,0,0,30,NOT_FLIPPED,0.21216082572937012,0,4,32,4,0,30,39,0,0,1
ConcolicStrategy,98922675_919657_1_288,98922675,38,46,242,NOT_FLIPPED,1.4765067100524902,1,10,85,13,0,242,254,0,37,1
ConcolicStrategy,98922675_145288_1_288,98922675,2,3,52,FLIPPED_CONDITION,13.013388872146606,1,10,85,13,0,52,147,1,23,1
ConcolicStrategy,98912808_790838_0_288,98912808,154,154,244,MAXIMUM_EXECUTION_TIME_REACHED,15.099665880203247,1,10,85,12,0,244,496,0,19,1
ConcolicStrategy,98928384_289905_1_32771,98928384,0,0,233,NOT_FLIPPED,0.18976378440856934,0,4,32,4,0,233,237,0,0,1
ConcolicStrategy,98899047_131172_0_32,98899047,0,0,14,NOT_FLIPPED,0.14927029609680176,0,54,420,4,0,14,39,0,0,1
ConcolicStrategy,98927229_950786_0_32,98927229,0,2,21,FLIPPED_CONDITION,0.17408514022827148,1,4,32,3,0,21,121,1,1,1
ConcolicStrategy,98928384_168574_1_32771,98928384,0,0,227,NOT_FLIPPED,0.1535487174987793,0,4,32,4,0,227,231,0,0,1
ConcolicStrategy,98928384_801711_0_32,98928384,0,0,147,NOT_FLIPPED,0.21776390075683594,0,4,32,4,0,147,225,0,0,1
ConcolicStrategy,98903733_131172_1_32,98903733,0,1,135,FLIPPED_CONDITION,0.03923201560974121,1,54,420,4,0,135,257,1,1,1
ConcolicStrategy,296740999_261390_0_288,296740999,2,2,265,NOT_FLIPPED,0.17745518684387207,1,-,-,-,-,265,267,0,3,1
ConcolicStrategy,98909640_35527_0_32771,98909640,0,0,306,NOT_FLIPPED,0.21294093132019043,0,4,32,4,0,306,393,0,0,1
ConcolicStrategy,98909640_528362_0_32771,98909640,0,0,168,NOT_FLIPPED,0.19887709617614746,0,4,32,4,0,168,256,0,0,1
ConcolicStrategy,3422574507_967552_0_36,3422574507,6,6,228,NOT_FLIPPED,0.11380124092102051,2,5,55,4,0,228,243,0,6,1
ConcolicStrategy,296747038_169184_0_40,296747038,0,0,235,NOT_FLIPPED,0.17327880859375,1,-,-,-,-,235,241,0,9,1
ConcolicStrategy,98928384_93985_1_32,98928384,0,0,185,NOT_FLIPPED,0.17775774002075195,0,4,32,4,0,185,189,0,0,1
ConcolicStrategy,98950857_123985_0_294,98950857,0,1,191,FLIPPED_CONDITION,0.04729270935058594,1,22,149,3,0,191,199,1,1,1
ConcolicStrategy,296738722_950909_1_36,296738722,0,0,11,NOT_FLIPPED,0.23293375968933105,1,6,61,4,0,11,38,0,3,1
ConcolicStrategy,98932905_151922_0_294,98932905,0,1,200,FLIPPED_CONDITION,0.04244279861450195,1,31,339,6,0,200,202,1,2,1
ConcolicStrategy,98928384_168856_1_32771,98928384,0,0,245,NOT_FLIPPED,0.24168753623962402,0,4,32,4,0,245,247,0,0,1
ConcolicStrategy,98917824_131172_0_288,98917824,0,1,137,FLIPPED_CONDITION,0.041623830795288086,2,54,420,2,0,137,240,1,2,1
ConcolicStrategy,98909640_93985_0_32,98909640,0,0,129,NOT_FLIPPED,0.1583104133605957,0,4,32,4,0,129,238,0,0,1
ConcolicStrategy,98928384_438460_1_32771,98928384,0,0,258,NOT_FLIPPED,0.19257140159606934,0,4,32,4,0,258,260,0,0,1
ConcolicStrategy,296742187_145288_0_40,296742187,3,7,28,NOT_FLIPPED,0.3639028072357178,1,-,-,-,-,28,39,0,6,1
ConcolicStrategy,98898321_131172_1_32,98898321,0,1,11,FLIPPED_CONDITION,0.02542853355407715,1,54,420,3,0,11,12,1,1,1
ConcolicStrategy,98924853_211100_1_38,98924853,1,2,25,NOT_FLIPPED,0.04166269302368164,1,22,149,2,0,25,26,0,3,1
ConcolicStrategy,98924853_74179_0_38,98924853,0,1,26,FLIPPED_CONDITION,0.3494572639465332,1,22,149,2,0,26,40,1,3,1
ConcolicStrategy,296771689_74179_1_40,296771689,1,3,232,FLIPPED_CONDITION,0.0753931999206543,1,22,149,5,0,232,244,1,5,1
ConcolicStrategy,98928384_35527_0_32,98928384,0,0,308,NOT_FLIPPED,0.21250295639038086,0,4,32,4,0,308,393,0,0,1
ConcolicStrategy,296863066_131172_0_38,296863066,0,1,250,FLIPPED_CONDITION,0.12945199012756348,1,54,420,2,0,250,256,1,2,1
ConcolicStrategy,98899872_950909_0_32,98899872,0,0,9,NOT_FLIPPED,0.1603713035583496,0,6,61,4,0,9,38,0,0,1
ConcolicStrategy,98950857_261390_0_294,98950857,0,1,199,FLIPPED_CONDITION,0.03437638282775879,1,22,149,3,0,199,202,1,1,1
ConcolicStrategy,98924853_123985_0_38,98924853,8,8,219,NOT_FLIPPED,0.5846257209777832,1,22,149,2,0,219,234,0,3,1
ConcolicStrategy,98909640_20309_1_32771,98909640,0,0,431,NOT_FLIPPED,0.17286181449890137,0,4,32,4,0,431,435,0,0,1
ConcolicStrategy,2191539794_169184_0_38,2191539794,0,1,227,FLIPPED_CONDITION,0.09464693069458008,2,-,-,-,-,227,243,1,4,1
ConcolicStrategy,98927229_153580_0_32,98927229,3,3,272,NOT_FLIPPED,0.28976917266845703,1,4,32,3,0,272,371,0,1,1
ConcolicStrategy,98916702_131172_1_32,98916702,0,1,135,FLIPPED_CONDITION,0.048987388610839844,1,54,420,2,0,135,240,1,2,1
ConcolicStrategy,98946039_840868_1_32,98946039,0,1,232,FLIPPED_CONDITION,0.07333779335021973,1,10,85,2,0,232,249,1,2,1
ConcolicStrategy,98947227_169184_0_40,98947227,0,0,234,NOT_FLIPPED,0.12707066535949707,1,31,339,6,0,234,241,0,8,1
ConcolicStrategy,98921784_60229_1_40,98921784,2,3,202,FLIPPED_CONDITION,0.2533102035522461,1,10,85,1,0,202,214,1,8,1
ConcolicStrategy,98927229_93985_0_32,98927229,0,6,131,FLIPPED_CONDITION,0.37277936935424805,1,4,32,3,0,131,238,1,1,1
ConcolicStrategy,98928384_144448_0_32771,98928384,0,0,29,NOT_FLIPPED,0.16694927215576172,0,4,32,4,0,29,126,0,0,1
ConcolicStrategy,296837623_131172_1_38,296837623,0,2,30,FLIPPED_CONDITION,0.15427088737487793,1,54,420,2,0,30,126,1,2,1
ConcolicStrategy,98946039_145288_0_32,98946039,0,2,34,FLIPPED_CONDITION,0.3996241092681885,1,10,85,2,0,34,39,1,2,1
ConcolicStrategy,296777431_261390_0_40,296777431,8,10,226,FLIPPED_CONDITION,1.6334052085876465,1,-,-,-,-,226,247,1,21,1
