cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
2539252655, 450235, 1, 104, 65535, 32, 2, 4e74, 14c, true, , Offset
1378437419, 450235, 1, 104, 65535, 32, 2, 4e74, 4708, true, , Offset
3816002183, 450235, 1, 104, 65535, 288, 2, 4e74, ac88, true, , Offset
4279248579, 450235, 1, 104, 65535, 32, 2, 4e74, 7a35, true, , Offset
4153498847, 450235, 1, 104, 65535, 32, 2, 4e74, 18df, true, , Offset
3021751259, 450235, 1, 104, 65535, 32, 2, 4e74, 175, true, , Offset
1425957559, 450235, 1, 104, 65535, 32, 2, 4e74, 154, true, , Offset
4243683443, 450235, 1, 104, 65535, 32, 2, 4e74, 10d, true, , Offset
1616515411, 450235, 1, 32, 65535, 32, 2, e70dc4b7, 0, true, , Offset
1616548081, 450235, 1, 32, 65535, 32, 2, 367d78, 0, true, , Offset
554655861, 450235, 1, 104, 65535, 288, 2, 4e74, 8664, true, , Offset
696935457, 450235, 1, 104, 65535, 288, 2, 4e74, c020, true, , Offset
1977451821, 450235, 1, 104, 65535, 32, 2, 4e74, 2ba0, true, , Offset
617197209, 450235, 1, 104, 65535, 288, 2, 4e74, fd1d, true, , Offset
1259807589, 450235, 1, 104, 65535, 288, 2, 4e74, 9ff7, true, , Offset
2288608249, 848649, 65544, 33, 65535, 32771, 2, 4, 4, true, , Offset
968294511, 848649, 1, 170, 65535, 16416, 0, 30, 0, true, 3-4, Unsolvable
124716011, 848649, 1, 34, 65535, 32, 2, 0, 63, true, , OneByte
2675955822, 141956, 65537, 34, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1754338267, 848649, 65537, 34, 65535, 32771, 2, 1, 1, true, , Offset
1754376382, 848649, 1, 170, 65535, 32, 1, 25, 25, false, 0-1, Unsolvable
1754367769, 848649, 65537, 34, 65535, 32771, 2, 0, 1, true, , Offset
2675955822, 53338, 65537, 34, 65535, 32771, 2, 5, ffffffffffffffff, true, , Offset
1754412550, 848649, 65537, 34, 65535, 32771, 2, 5, 5, true, , Offset
123326942, 848649, 1, 170, 65535, 32, 0, 1, 63, false, 1-2, Unsolvable
123885599, 848649, 1, 170, 65535, 32, 0, 1, 63, false, 2-3, Unsolvable
1754383510, 848649, 1, 34, 65535, 34, 2, db, fe, true, , Offset
762869416, 848649, 1, 170, 2606, 38, 1, c, 0, false, 1-2&2-3, OffsetAllEnd
762876148, 848649, 1, 170, 65535, 38, 2, c, 800000, false, , Offset
2675955822, 817049, 65537, 129, 65535, 32771, 2, c, ffffffffffffffff, true, , Offset
1754426080, 848649, 1, 34, 65535, 288, 2, 3b, db, true, , Offset
1754426080, 848649, 65537, 34, 65535, 32771, 2, 3b, db, true, , Offset
1787485675, 848649, 1, 439, 65535, 16416, 0, 30, 0, true, 3-4, Unsolvable
3202469191, 848649, 1, 35, 65535, 32, 2, 0, 63, true, , OneByte
3052418947, 848649, 1, 439, 65535, 16416, 0, 30, 0, true, 4-5, Unsolvable
1701966751, 848649, 1, 35, 65535, 32, 2, 63, 63, true, , OneByte
3489470389, 188868, 1, 41, 65535, 16416, 0, 6f, 0, true, 4-5, Unsolvable
4021387300, 188868, 1, 41, 65535, 16416, 0, 20, 0, true, 5-6, Unsolvable
3489470884, 188868, 1, 41, 65535, 16416, 0, 77, 0, true, 6-7, Unsolvable
4021400665, 188868, 1, 41, 65535, 16416, 0, 6f, 0, true, 7-8, Unsolvable
3489471379, 188868, 1, 41, 65535, 16416, 0, 72, 0, true, 8-9, Unsolvable
4021414030, 188868, 1, 41, 65535, 16416, 0, 6c, 0, true, 9-10, Unsolvable
3489471676, 188868, 1, 41, 65535, 16416, 0, 64, 0, true, 10-11, Unsolvable
4021422049, 188868, 1, 41, 65535, 16416, 0, a, 0, true, 11-12, Unsolvable
1878522017, 188868, 1, 41, 65535, 16416, 0, bb, 0, true, 12-13, Unsolvable
3475454216, 188868, 1, 41, 65535, 16416, 0, 55, 0, true, 13-14, Unsolvable
1163158578, 188868, 1, 41, 2606, 288, 0, 3, 693, false, 2-3&3-4&4-5&5-6&6-7&7-8&8-9&9-10&10-11&11-12&12-13&13-14, OffsetAllEnd
3489464845, 188868, 1, 935, 65535, 16416, 0, 6f, 0, true, 4-5, Unsolvable
4021237612, 188868, 1, 935, 65535, 16416, 0, 20, 0, true, 5-6, Unsolvable
3489465142, 188868, 1, 935, 65535, 16416, 0, 77, 0, true, 6-7, Unsolvable
4021245631, 188868, 1, 935, 65535, 16416, 0, 6f, 0, true, 7-8, Unsolvable
1163156136, 188868, 1, 48, 65535, 288, 2, 10, 0, true, , Offset
3489481675, 188868, 1, 935, 65535, 16416, 0, 72, 0, true, 8-9, Unsolvable
4021692022, 188868, 1, 935, 65535, 16416, 0, 6c, 0, true, 9-10, Unsolvable
3489468409, 188868, 1, 48, 65535, 288, 2, f, 0, false, , OffsetAllEnd
3489481675, 188868, 2, 935, 65535, 16416, 0, 64, 0, true, 10-11, Unsolvable
4021692022, 188868, 2, 935, 65535, 16416, 0, a, 0, true, 11-12, Unsolvable
3489468409, 188868, 2, 935, 65535, 288, 2, 5, 0, false, , OffsetAllEnd
3489481675, 188868, 3, 935, 65535, 16416, 0, bb, 0, true, 12-13, Unsolvable
4021692022, 188868, 3, 935, 65535, 16416, 0, 55, 0, true, 13-14, Unsolvable
3489468409, 188868, 3, 935, 65535, 288, 2, 4, 0, false, , OffsetAllEnd
3489481675, 188868, 4, 935, 65535, 16416, 0, a, 0, true, 14-15, Unsolvable
4021692022, 188868, 4, 935, 65535, 16416, 0, 2e, 0, true, 15-16, Unsolvable
3489468409, 188868, 4, 935, 65535, 288, 2, 3, 0, false, , OffsetAllEnd
3489481675, 188868, 5, 935, 65535, 16416, 0, e0, 0, true, 16-17, Unsolvable
4021692022, 188868, 5, 935, 65535, 16416, 0, b9, 0, true, 17-18, Unsolvable
3489468409, 188868, 5, 935, 65535, 288, 2, 2, 0, false, , OffsetAllEnd
3489481675, 188868, 6, 935, 65535, 16416, 0, a9, 0, true, 18-19, Unsolvable
4021692022, 188868, 6, 935, 65535, 16416, 0, 6a, 0, true, 19-20, Unsolvable
3489468409, 188868, 6, 935, 65535, 288, 2, 1, 0, false, , OffsetAllEnd
3489481675, 188868, 7, 935, 65535, 16416, 0, cc, 0, true, 20-21, Unsolvable
4021692022, 188868, 7, 935, 65535, 16416, 0, 23, 0, true, 21-22, Unsolvable
3489468409, 188868, 7, 48, 65535, 288, 2, 9, 0, false, , OffsetAllEnd
3489481675, 188868, 8, 48, 65535, 16416, 0, f9, 0, true, 22-23, Unsolvable
4021692022, 188868, 8, 48, 65535, 16416, 0, 26, 0, true, 23-24, Unsolvable
3489468409, 188868, 8, 48, 65535, 288, 2, 8, 0, false, , OffsetAllEnd
3489481675, 188868, 9, 48, 65535, 16416, 0, bd, 0, true, 24-25, Unsolvable
4021692022, 188868, 9, 48, 65535, 16416, 0, d5, 0, true, 25-26, Unsolvable
3489468409, 188868, 9, 48, 65535, 288, 2, 7, 0, false, , OffsetAllEnd
3489481675, 188868, 10, 48, 65535, 16416, 0, db, 0, true, 26-27, Unsolvable
4021692022, 188868, 10, 48, 65535, 16416, 0, d7, 0, true, 27-28, Unsolvable
3489468409, 188868, 10, 48, 65535, 288, 2, 6, 0, false, , OffsetAllEnd
3489481675, 188868, 11, 48, 65535, 16416, 0, b5, 0, true, 28-29, Unsolvable
4021692022, 188868, 11, 48, 65535, 16416, 0, fa, 0, true, 29-30, Unsolvable
3489468409, 188868, 11, 43, 65535, 288, 2, 2, 0, true, , Offset
3489481675, 188868, 12, 48, 65535, 16416, 0, f, 0, true, 30-31, Unsolvable
4021692022, 188868, 12, 48, 65535, 16416, 0, fd, 0, true, 31-32, Unsolvable
3489468409, 188868, 12, 43, 65535, 288, 2, 1, 0, true, , Offset
3489481675, 188868, 13, 48, 65535, 16416, 0, 38, 0, true, 32-33, Unsolvable
4021692022, 188868, 13, 48, 65535, 16416, 0, d0, 0, true, 33-34, Unsolvable
3489468409, 188868, 13, 43, 65535, 288, 2, 0, 0, true, , Offset
3489482170, 188868, 1, 935, 2605, 16416, 0, f9, 0, true, 2-3&3-4&22-23, Offset
4021705387, 188868, 1, 935, 2605, 16416, 0, 26, 0, true, 2-3&3-4&23-24, Offset
3489472369, 188868, 1, 935, 2606, 32, 0, 2a, 693, false, 2-6&3-4&6-7&7-8&8-9&9-10&10-11&11-12&12-13&13-14&14-15&15-16&16-17&17-18&18-19&19-20&20-21&21-22&22-23&23-24, OffsetAllEnd
3489464251, 188868, 1, 44, 65535, 16416, 0, 6f, 0, true, 4-5, Unsolvable
4021221574, 188868, 1, 44, 65535, 16416, 0, 20, 0, true, 5-6, Unsolvable
3489463657, 188868, 1, 45, 65535, 16416, 0, 6f, 0, true, 4-5, Unsolvable
4021205536, 188868, 1, 45, 65535, 16416, 0, 20, 0, true, 5-6, Unsolvable
3489481675, 188868, 14, 48, 65535, 16416, 0, dc, 0, true, 34-35, Unsolvable
4021692022, 188868, 14, 48, 65535, 16416, 0, a9, 0, true, 35-36, Unsolvable
3489468409, 188868, 14, 48, 65535, 288, 2, 2, 0, true, , Offset
3489481675, 188868, 15, 48, 65535, 16416, 0, 66, 0, true, 36-37, Unsolvable
4021692022, 188868, 15, 48, 65535, 16416, 0, e8, 0, true, 37-38, Unsolvable
3489468409, 188868, 15, 48, 65535, 288, 2, 1, 0, true, , Offset
3489481675, 188868, 16, 48, 65535, 16416, 0, cf, 0, true, 38-39, Unsolvable
4021692022, 188868, 16, 48, 65535, 16416, 0, be, 0, true, 39-40, Unsolvable
3489468409, 188868, 16, 48, 65535, 288, 2, 0, 0, true, , Offset
2675955822, 534042, 65537, 149, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1341046038, 188868, 65537, 149, 65535, 32771, 2, 1, 1, true, , Offset
1163146764, 188868, 1, 149, 65535, 32, 2, e8, 20, true, , OneByte
1163159832, 188868, 1, 149, 65535, 32, 2, e8, 9, true, , OneByte
1163146863, 188868, 1, 448, 65535, 32, 2, e8, a, true, , OneByte
1163161020, 188868, 1, 448, 65535, 32, 2, e8, d, true, , OneByte
762865291, 188868, 65542, 81, 65535, 32771, 2, 6, 6, true, , Offset
2288608249, 188868, 65542, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 668787, 65537, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1848504671, 188868, 65537, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 1, 667, 65535, 16416, 0, cf, 0, true, 38-39, Unsolvable
1163144190, 188868, 1, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65543, 448, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65543, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65537, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65537, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 2, 667, 65535, 16416, 0, be, 0, true, 39-40, Unsolvable
1163144190, 188868, 2, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65544, 448, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65544, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65538, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65538, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 3, 667, 65535, 16416, 0, a1, 0, true, 40-41, Unsolvable
1163144190, 188868, 3, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65545, 79, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65545, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65539, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65539, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 4, 448, 65535, 16416, 0, 1e, 0, true, 41-42, Unsolvable
1163144190, 188868, 4, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65546, 667, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65546, 667, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65540, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65540, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 5, 448, 65535, 16416, 0, ae, 0, true, 42-43, Unsolvable
1163144190, 188868, 5, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65547, 448, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65547, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65541, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65541, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 6, 448, 65535, 16416, 0, 66, 0, true, 43-44, Unsolvable
1163144190, 188868, 6, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65548, 448, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65548, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65542, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65542, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 7, 448, 65535, 16416, 0, 1, 0, true, 44-45, Unsolvable
1163144190, 188868, 7, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65549, 448, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65549, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65543, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65543, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 8, 448, 65535, 16416, 0, e7, 0, true, 45-46, Unsolvable
1163144190, 188868, 8, 448, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65550, 448, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65550, 448, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65544, 448, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65544, 448, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 9, 448, 65535, 16416, 0, 3a, 0, true, 46-47, Unsolvable
1163144190, 188868, 9, 51, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65551, 52, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65551, 52, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65545, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65545, 51, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 10, 448, 65535, 16416, 0, d3, 0, true, 47-48, Unsolvable
1163144190, 188868, 10, 51, 65535, 32, 2, 0, 0, true, , OneByte
762865291, 188868, 65552, 52, 65535, 32771, 2, 1, 1, true, , Offset
2288608249, 188868, 65552, 52, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 653207, 65546, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65546, 51, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 11, 448, 65535, 16416, 0, 9, 0, true, 48-49, Unsolvable
1163144190, 188868, 11, 51, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 653207, 65547, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65547, 51, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 12, 448, 65535, 16416, 0, 53, 0, true, 53-54, Unsolvable
1163144190, 188868, 12, 51, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 653207, 65548, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65548, 51, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 13, 448, 65535, 16416, 0, fd, 0, true, 54-55, Unsolvable
1163144190, 188868, 13, 51, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 653207, 65549, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65549, 51, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 14, 448, 65535, 16416, 0, f2, 0, true, 55-56, Unsolvable
1163144190, 188868, 14, 51, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 653207, 65550, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65550, 51, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 15, 448, 65535, 16416, 0, 9, 0, true, 56-57, Unsolvable
1163144190, 188868, 15, 51, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 653207, 65551, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65551, 51, 65535, 32771, 2, 1, 1, true, , Offset
1163146368, 188868, 16, 448, 65535, 16416, 0, 9, 0, true, 60-61, Unsolvable
1163144190, 188868, 16, 51, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 653207, 65552, 51, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
1250546718, 188868, 65552, 51, 65535, 32771, 2, 1, 1, true, , Offset
2675955822, 884040, 65537, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65537, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 1, 52, 65535, 32, 2, e8, a, true, , OneByte
1340026734, 188868, 1, 133, 65535, 288, 0, e8, ffffffff, true, 37-38, Unsolvable
2675955822, 884040, 65538, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65538, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 2, 52, 65535, 32, 2, cf, a, true, , OneByte
1340026734, 188868, 2, 78, 65535, 288, 0, a1, ffffffff, true, 40-41, Unsolvable
2675955822, 884040, 65539, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65539, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 3, 52, 65535, 32, 2, be, a, true, , OneByte
1340026734, 188868, 3, 78, 65535, 288, 0, 1e, ffffffff, true, 41-42, Unsolvable
2675955822, 884040, 65540, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65540, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 4, 52, 65535, 32, 2, a1, a, true, , OneByte
1340026734, 188868, 4, 78, 65535, 288, 0, ae, ffffffff, true, 42-43, Unsolvable
2675955822, 884040, 65541, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65541, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 5, 52, 65535, 32, 2, 1e, a, true, , OneByte
1340026734, 188868, 5, 78, 65535, 288, 0, 66, ffffffff, true, 43-44, Unsolvable
2675955822, 884040, 65542, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65542, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 6, 52, 65535, 32, 2, ae, a, true, , OneByte
1340026734, 188868, 6, 78, 65535, 288, 0, 1, ffffffff, true, 44-45, Unsolvable
2675955822, 884040, 65543, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65543, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 7, 52, 65535, 32, 2, 66, a, true, , OneByte
1340026734, 188868, 7, 78, 65535, 288, 0, e7, ffffffff, true, 45-46, Unsolvable
2675955822, 884040, 65544, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65544, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 8, 52, 65535, 32, 2, 1, a, true, , OneByte
1340026734, 188868, 8, 78, 65535, 288, 0, 3a, ffffffff, true, 46-47, Unsolvable
2675955822, 884040, 65545, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65545, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 9, 52, 65535, 32, 2, e7, a, true, , OneByte
1340026734, 188868, 9, 78, 65535, 288, 0, d3, ffffffff, true, 47-48, Unsolvable
2675955822, 884040, 65546, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65546, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 10, 52, 65535, 32, 2, 3a, a, true, , OneByte
1340026734, 188868, 10, 78, 65535, 288, 0, dd, ffffffff, true, 48-49, Unsolvable
2675955822, 884040, 65547, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65547, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 11, 52, 65535, 32, 2, d3, a, true, , OneByte
1340026734, 188868, 11, 78, 65535, 288, 0, 31, ffffffff, true, 49-50, Unsolvable
2675955822, 884040, 65548, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65548, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 12, 52, 65535, 32, 2, dd, a, true, , OneByte
1340026734, 188868, 12, 78, 65535, 288, 0, 1d, ffffffff, true, 50-51, Unsolvable
2675955822, 884040, 65549, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65549, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 13, 52, 65535, 32, 2, 31, a, true, , OneByte
1340026734, 188868, 13, 78, 65535, 288, 0, e7, ffffffff, true, 51-52, Unsolvable
2675955822, 884040, 65550, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65550, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 14, 52, 65535, 32, 2, 1d, a, true, , OneByte
1340026734, 188868, 14, 78, 65535, 288, 0, 9a, ffffffff, true, 52-53, Unsolvable
2675955822, 884040, 65551, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65551, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 15, 52, 65535, 32, 2, e7, a, true, , OneByte
1340026734, 188868, 15, 78, 65535, 288, 0, 53, ffffffff, true, 53-54, Unsolvable
2675955822, 884040, 65552, 52, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
4023138115, 188868, 65552, 52, 65535, 32771, 2, 1, 1, true, , Offset
1163180919, 188868, 16, 52, 65535, 32, 2, 9a, a, true, , OneByte
1340026734, 188868, 16, 78, 65535, 288, 0, fd, ffffffff, true, 54-55, Unsolvable
2675955822, 895709, 65538, 53, 65535, 32771, 2, 3, ffffffffffffffff, true, , Offset
1163190819, 188868, 65538, 53, 65535, 32771, 2, 3, 3, true, , Offset
3489445342, 188868, 2, 81, 65535, 16416, 0, 30, 0, true, 38-39, Unsolvable
1340237010, 188868, 2, 53, 65535, 32, 2, 63, 63, true, , OneByte
1340150583, 188868, 1, 53, 65535, 32, 2, 63, 63, true, , OneByte
1163137689, 755972, 1, 84, 65535, 288, 0, dd, ffffffff, true, 48-49, Unsolvable
1878346490, 755972, 1, 53, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 271723, 65537, 58, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
3751640155, 188868, 65537, 58, 65535, 32771, 2, 1, 1, true, , Offset
1163148513, 188868, 1, 58, 65535, 32, 2, 53, 20, true, , OneByte
1163161581, 188868, 1, 56, 65535, 32, 2, 31, 9, true, , OneByte
3489446431, 188868, 1, 58, 65535, 32, 2, 53, 24, true, , OneByte
1163150262, 188868, 1, 667, 65535, 16416, 0, ae, 0, true, 42-43, Unsolvable
1878417770, 188868, 1, 54, 65535, 32, 2, 63, 63, true, , OneByte
1163148579, 188868, 1, 58, 65535, 32, 2, 53, 20, true, , OneByte
1163161647, 188868, 1, 58, 65535, 32, 2, 53, 9, true, , OneByte
1163145411, 188868, 1, 58, 65535, 32, 2, 53, a, true, , OneByte
1163150922, 188868, 1, 58, 65535, 32, 2, 53, d, true, , OneByte
1163137689, 318343, 1, 667, 65535, 288, 0, ae, ffffffff, true, 42-43, Unsolvable
1878346490, 318343, 1, 56, 65535, 32, 2, 0, 0, true, , OneByte
2675955822, 792226, 65537, 56, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
2510036390, 188868, 65537, 56, 65535, 32771, 2, 1, 1, true, , Offset
1340286015, 188868, 1, 448, 65535, 16416, 0, 9, 0, true, 50-51, Unsolvable
3472639547, 188868, 1, 56, 65535, 32, 2, 63, 63, true, , OneByte
2675955822, 154206, 65537, 57, 65535, 32771, 2, 1, ffffffffffffffff, true, , Offset
2664985874, 188868, 65537, 57, 65535, 32771, 2, 1, 1, true, , Offset
1163148513, 188868, 2, 75, 65535, 32, 2, 87, 20, true, , OneByte
1163161581, 188868, 2, 75, 65535, 32, 2, 87, 9, true, , OneByte
1163137953, 188868, 2, 60, 65535, 255, 2, be, 20, true, , OneByte
1163137953, 188868, 65538, 133, 65535, 255, 0, 24, d, true, 39-40, Unsolvable
